"","latitude","longitude","carbon_values","nitrogen_values","ph_values","Landcover","Climate_Re","elevation","prec_mean","temp_mean","clouds_mean","ndvi_mean"
"16520",48.5060240963855,2.39447236180905,483,463,59,"Cropland","Warm Temperate Moist",104,61.25,15.2666666666667,39.4358333333333,0.44335
"16521",43.285140562249,2.66582914572864,432,424,62,"Cropland","Warm Temperate Moist",86,48.6666666666667,18.7333333333334,35.9008333333333,0.418741666666667
"16522",45.574297188755,0.494974874371859,500,424,59,"Cropland","Warm Temperate Moist",140,75.5,16.5416666666667,36.1808333333333,0.643025
"16523",43.8473895582329,1.85175879396985,473,491,60,"Cropland","Warm Temperate Moist",152,59.25,18.1666666666667,38.08,0.560066666666667
"16524",45.6546184738956,0.494974874371859,502,499,60,"Cropland","Warm Temperate Moist",169,76.75,16.3833333333334,36.0166666666667,0.642829166666667
"16525",44.6506024096386,1.64824120603015,549,639,61,"Cropland","Warm Temperate Moist",354,83.25,16.3666666666667,37.8933333333333,0.634895833333333
"16526",45.2128514056225,0.35929648241206,548,749,54,"Cropland","Warm Temperate Moist",123,74.4166666666667,17.1416666666667,36.0641666666667,0.563791666666667
"16527",45.2530120481928,0.35929648241206,540,511,61,"Cropland","Warm Temperate Moist",74,70.4166666666667,17.4166666666667,35.5816666666667,0.658091666666667
"16528",46.8995983935743,-0.251256281407035,575,816,56,"Cropland","Warm Temperate Moist",108,49.9166666666667,16.1416666666667,36.6,0.565258333333333
"16529",45.3333333333333,0.35929648241206,565,543,63,"Cropland","Warm Temperate Moist",107,72.9166666666667,17.0333333333334,35.6366666666667,0.432179166666667
"16530",48.2248995983936,1.17336683417085,458,528,62,"Cropland","Warm Temperate Moist",155,55.0833333333333,14.8833333333334,38.7925,0.577870833333333
"16531",48.6265060240964,-0.115577889447236,470,636,54,"Cropland","Warm Temperate Moist",199,62.3333333333333,14.2333333333333,40.1416666666667,0.631341666666667
"16532",48.3052208835341,1.17336683417085,547,745,58,"Cropland","Warm Temperate Moist",180,54.4166666666667,14.75,39.18,0.5133
"16533",45.4939759036145,0.35929648241206,529,785,59,"Cropland","Warm Temperate Moist",130,74.4166666666667,16.7666666666667,35.5808333333333,0.621241666666667
"16534",47.8232931726908,-1.74371859296482,535,750,59,"Cropland","Warm Temperate Moist",28,59.6666666666667,15.7499999999999,37.505,0.72915
"16535",48.7469879518072,-0.115577889447236,546,564,62,"Cropland","Warm Temperate Moist",196,63.3333333333333,14.2333333333333,40.465,0.543258333333334
"16536",45.6144578313253,0.35929648241206,527,674,64,"Cropland","Warm Temperate Moist",127,72.4166666666667,16.6666666666667,35.8116666666667,0.682645833333334
"16537",48.8674698795181,-0.115577889447236,546,744,58,"Cropland","Warm Temperate Moist",121,58.9166666666667,14.6583333333334,40.1658333333333,0.555566666666667
"16538",43.7670682730924,-0.522613065326633,542,627,64,"Cropland","Warm Temperate Moist",41,69.3333333333333,19.1166666666667,39.425,0.5131625
"16539",45.7349397590361,0.35929648241206,511,705,65,"Cropland","Warm Temperate Moist",106,69.6666666666667,16.7083333333334,35.6858333333333,0.606825
"16540",48.9879518072289,-0.115577889447236,500,635,64,"Cropland","Warm Temperate Moist",71,58.3333333333333,14.8833333333334,39.78,0.526325
"16541",49.0281124497992,-0.115577889447236,516,658,63,"Cropland","Warm Temperate Moist",68,59.3333333333333,14.9,39.7783333333333,0.5627875
"16542",47.0602409638554,3.00502512562814,482,654,65,"Cropland","Warm Temperate Moist",169,69.0833333333333,15.7,37.9466666666667,0.655075
"16543",45.8955823293173,0.35929648241206,487,575,62,"Cropland","Warm Temperate Moist",106,70.8333333333333,16.5416666666667,36.4075,0.690075
"16544",48.2248995983936,-1.74371859296482,489,622,62,"Cropland","Warm Temperate Moist",104,65.25,15.1083333333333,38.6675,0.641291666666667
"16545",48.0240963855422,3.81909547738693,508,578,68,"Cropland","Warm Temperate Moist",127,63.25,15.2666666666667,38.5858333333333,0.542708333333333
"16546",46.2168674698795,3.41206030150754,547,666,59,"Cropland","Warm Temperate Moist",241,66.1666666666667,16.1,38.2216666666667,0.4127125
"16547",46.2971887550201,3.41206030150754,513,705,58,"Cropland","Warm Temperate Moist",237,67.9166666666667,16.0416666666667,38.2508333333333,0.504404166666667
"16548",46.6184738955823,0.494974874371859,473,514,70,"Cropland","Warm Temperate Moist",111,52.75,16.3916666666667,37.4983333333333,0.680066666666667
"16549",48.425702811245,-1.74371859296482,514,706,59,"Cropland","Warm Temperate Moist",60,68.3333333333333,15.05,38.4283333333333,0.722808333333333
"16550",48.4658634538153,-1.74371859296482,478,537,69,"Cropland","Warm Temperate Moist",87,71.75,14.925,38.5016666666667,0.636266666666667
"16551",48.5060240963855,-1.74371859296482,493,615,68,"Cropland","Warm Temperate Moist",70,70.6666666666667,14.85,37.9141666666667,0.6915
"16552",46.4979919678715,3.41206030150754,498,697,64,"Cropland","Warm Temperate Moist",257,74.3333333333333,15.7583333333334,38.8375,0.698270833333333
"16553",46.2971887550201,0.35929648241206,516,687,61,"Cropland","Warm Temperate Moist",140,57.6666666666667,16.1833333333334,37.2491666666667,0.616108333333333
"16554",49.1887550200803,1.17336683417085,498,698,62,"Cropland","Warm Temperate Moist",15,60.25,14.9833333333334,39.7666666666667,0.684145833333333
"16555",47.7831325301205,-1.40452261306533,503,583,70,"Cropland","Warm Temperate Moist",64,62.4166666666667,15.55,37.5325,0.694679166666667
"16556",47.140562248996,-0.86180904522613,492,538,70,"Cropland","Warm Temperate Moist",102,58.4166666666667,15.8416666666667,36.8691666666667,0.634995833333333
"16557",49.5100401606426,-1.74371859296482,504,660,60,"Cropland","Warm Temperate Moist",109,81.4166666666667,13.1583333333334,38.8725,0.667633333333333
"16558",49.0281124497992,1.58040201005025,491,509,68,"Cropland","Warm Temperate Moist",89,58.5833333333333,14.8750000000001,39.54,0.655275
"16559",46.7791164658635,3.41206030150754,459,700,66,"Cropland","Warm Temperate Moist",217,71,15.7083333333334,37.9325,0.6856875
"16560",46.8192771084337,3.41206030150754,459,626,61,"Cropland","Warm Temperate Moist",192,70.8333333333333,15.8416666666667,37.7416666666667,0.684504166666667
"16561",44.6506024096386,0.0879396984924625,504,538,66,"Cropland","Warm Temperate Moist",64,61.25,18.3500000000001,36.075,0.671041666666667
"16562",46.3775100401606,4.90452261306533,501,637,56,"Cropland","Warm Temperate Moist",171,91.9166666666667,16.0583333333334,36.2683333333333,0.510416666666667
"16563",46.6987951807229,0.35929648241206,466,619,54,"Cropland","Warm Temperate Moist",98,49,16.4583333333334,37.1558333333333,0.483208333333333
"16564",46.7389558232932,0.35929648241206,503,624,53,"Cropland","Warm Temperate Moist",105,50.1666666666667,16.4583333333334,37.2691666666667,0.5652625
"16565",43.4056224899598,-0.0477386934673367,475,549,70,"Cropland","Warm Temperate Moist",224,82.4166666666667,17.8833333333334,43.3425,0.5623875
"16566",44.85140562249,0.0879396984924625,477,489,71,"Cropland","Warm Temperate Moist",16,63,18.2250000000001,35.6125,0.638895833333333
"16567",43.4859437751004,-0.0477386934673367,452,491,71,"Cropland","Warm Temperate Moist",249,77.0833333333333,17.9083333333334,42.9191666666667,0.7410125
"16568",43.5261044176707,-0.0477386934673367,489,672,62,"Cropland","Warm Temperate Moist",206,75.6666666666667,18.1,43.0675,0.711708333333333
"16569",46.9397590361446,0.35929648241206,451,533,72,"Cropland","Warm Temperate Moist",98,52.0833333333333,16.4,37.2558333333333,0.5147875
"16570",43.6064257028112,-0.0477386934673367,475,535,73,"Cropland","Warm Temperate Moist",192,74,18.1416666666667,41.8325,0.648791666666667
"16571",49.8714859437751,1.17336683417085,454,601,70,"Cropland","Warm Temperate Moist",36,76,14.0083333333333,40.5841666666667,0.708920833333333
"16572",43.6867469879518,-0.0477386934673367,457,577,70,"Cropland","Warm Temperate Moist",144,68.3333333333333,18.4250000000001,40.3225,0.622316666666667
"16573",43.7269076305221,-0.0477386934673367,451,629,68,"Cropland","Warm Temperate Moist",137,66.6666666666667,18.45,39.7658333333333,0.577308333333333
"16574",43.7670682730924,-0.0477386934673367,458,539,72,"Cropland","Warm Temperate Moist",121,63.6666666666667,18.6666666666667,39.39,0.661970833333333
"16575",43.8072289156626,-0.0477386934673367,424,520,73,"Cropland","Warm Temperate Moist",107,62.8333333333333,18.6916666666667,39.3133333333333,0.657266666666667
"16576",43.8473895582329,-0.0477386934673367,406,573,73,"Cropland","Warm Temperate Moist",139,64.8333333333333,18.5833333333333,39.8641666666667,0.684866666666667
"16577",43.8875502008032,-0.0477386934673367,411,566,73,"Cropland","Warm Temperate Moist",119,62.1666666666667,18.8000000000001,39.2608333333333,0.6793
"16578",47.3012048192771,0.35929648241206,398,637,73,"Cropland","Warm Temperate Moist",37,53.1666666666667,16.3916666666667,37.175,0.629983333333333
"16579",45.3734939759036,0.0879396984924625,415,599,74,"Cropland","Warm Temperate Moist",98,68.0833333333333,17.1666666666667,35.0758333333333,0.567504166666667
"16580",47.863453815261,3.54773869346734,408,595,72,"Cropland","Warm Temperate Moist",90,59,15.5416666666667,38.0291666666667,0.5783375
"16581",45.5341365461847,-0.522613065326633,415,639,73,"Cropland","Warm Temperate Moist",39,61.0833333333333,17.3583333333334,34.6525,0.704291666666667
"16582",45.574297188755,-0.522613065326633,455,656,72,"Cropland","Warm Temperate Moist",19,60.25,17.45,34.69,0.4172125
"16583",45.7349397590361,4.76884422110553,416,631,73,"Cropland","Warm Temperate Moist",222,73.5,16.2333333333333,35.4783333333333,0.5304125
"16584",43.9277108433735,1.98743718592965,433,641,66,"Cropland","Warm Temperate Moist",155,58.8333333333333,18.0000000000001,36.8308333333333,0.495941666666667
"16585",43.1646586345381,1.24120603015075,480,654,70,"Cropland","Warm Temperate Moist",320,65.5833333333333,17.3750000000001,41.4708333333333,0.7287
"16586",43.2048192771084,1.24120603015075,545,658,63,"Cropland","Warm Temperate Moist",280,58.5833333333333,18,40.7491666666667,0.690925
"16587",43.9678714859438,4.02261306532663,514,588,70,"Cropland","Warm Temperate Moist",93,61,19.5833333333333,29.8633333333333,0.520991666666667
"16588",47.9437751004016,3.41206030150754,488,519,70,"Cropland","Warm Temperate Moist",88,58.9166666666667,15.525,38.3066666666667,0.497145833333333
"16589",47.9839357429719,3.41206030150754,518,547,70,"Cropland","Warm Temperate Moist",96,63.5,15.2166666666667,38.46,0.5397125
"16590",46.0160642570281,4.76884422110553,485,562,71,"Cropland","Warm Temperate Moist",206,83,15.9500000000001,36.0141666666667,0.571375
"16591",46.0562248995984,4.76884422110553,497,552,71,"Cropland","Warm Temperate Moist",182,82.3333333333333,16.0833333333333,35.9025,0.652545833333333
"16592",43.4457831325301,1.24120603015075,480,555,72,"Cropland","Warm Temperate Moist",190,52,18.1916666666667,38.8608333333333,0.520408333333333
"16593",47.7429718875502,-1.67587939698492,471,512,72,"Cropland","Warm Temperate Moist",40,59.9166666666667,15.6916666666667,37.3533333333333,0.736266666666667
"16594",46.0562248995984,-0.522613065326633,454,488,70,"Cropland","Warm Temperate Moist",48,59.3333333333333,16.9666666666666,34.7333333333333,0.358854166666667
"16595",50.714859437751,1.58040201005025,463,529,69,"Cropland","Warm Temperate Moist",37,75.5833333333333,13.3083333333333,40.7925,0.514120833333333
"16596",46.7791164658635,-0.99748743718593,488,552,66,"Cropland","Warm Temperate Moist",105,61.3333333333333,16.0250000000001,35.7858333333333,0.671245833333333
"16597",47.9036144578313,-1.67587939698492,502,541,63,"Cropland","Warm Temperate Moist",57,60.5,15.5416666666667,37.7541666666667,0.693879166666667
"16598",43.6867469879518,-1.13316582914573,514,585,55,"Cropland","Warm Temperate Moist",23,88.25,18.4916666666666,39.285,0.592679166666667
"16599",48.144578313253,0.35929648241206,505,663,57,"Cropland","Warm Temperate Moist",91,60.8333333333333,15.3833333333333,38.1316666666667,0.591275
"16600",44.8112449799197,-0.0477386934673367,536,689,56,"Cropland","Warm Temperate Moist",11,60.75,18.3083333333334,35.6258333333333,0.610979166666667
"16601",43.8072289156626,1.24120603015075,507,706,65,"Cropland","Warm Temperate Moist",117,52.25,18.525,37.7975,0.590270833333333
"16602",48.5060240963855,3.41206030150754,0,0,0,"Cropland","Warm Temperate Moist",64,61.3333333333333,15.5166666666667,39.6625,0.4217
"16603",47.0602409638554,-0.99748743718593,554,643,49,"Cropland","Warm Temperate Moist",93,58.25,15.9166666666667,36.205,0.663504166666667
"16604",44.9718875502008,-0.0477386934673367,570,627,49,"Cropland","Warm Temperate Moist",54,66.0833333333333,17.875,35.4825,0.637908333333333
"16605",48.2248995983936,-1.67587939698492,564,481,73,"Cropland","Warm Temperate Moist",80,62.5,15.2333333333333,38.4533333333333,0.698333333333333
"16606",45.0522088353414,-0.0477386934673367,518,461,75,"Cropland","Warm Temperate Moist",68,65.1666666666667,17.7416666666667,35.4741666666667,0.682333333333333
"16607",43.7269076305221,3.88693467336683,555,497,75,"Cropland","Warm Temperate Moist",117,54.1666666666667,19.3666666666667,30.0516666666667,0.626491666666667
"16608",45.8955823293173,5.24371859296483,558,416,76,"Cropland","Warm Temperate Moist",211,90.9166666666667,16.2500000000001,34.5608333333333,0.414966666666667
"16609",46.7791164658635,4.76884422110553,425,437,74,"Cropland","Warm Temperate Moist",191,74.5833333333333,15.7416666666667,36.3941666666667,0.45135
"16610",48.425702811245,-1.67587939698492,431,298,73,"Cropland","Warm Temperate Moist",98,70.25,14.9416666666667,38.74,0.647
"16611",44.2088353413655,1.24120603015075,421,357,73,"Cropland","Warm Temperate Moist",135,63.9166666666667,17.8333333333334,37.6016666666667,0.681833333333333
"16612",48.5060240963855,-1.67587939698492,444,232,75,"Cropland","Warm Temperate Moist",41,70.5833333333333,14.9750000000001,38.0433333333333,0.7153875
"16613",48.5461847389558,-1.67587939698492,0,0,0,"Cropland","Warm Temperate Moist",58,73.1666666666667,14.7583333333333,37.9883333333333,0.6954375
"16614",46.2971887550201,2.32663316582915,483,473,70,"Cropland","Warm Temperate Moist",417,74.4166666666667,14.6166666666667,41.5041666666667,0.692991666666667
"16615",45.4136546184739,-0.0477386934673367,463,503,71,"Cropland","Warm Temperate Moist",83,68.4166666666667,17.2416666666667,35.2733333333333,0.523558333333333
"16616",49.3493975903614,-1.67587939698492,422,246,76,"Cropland","Warm Temperate Moist",35,76.8333333333333,13.6,37.8475,0.696458333333333
"16617",45.4939759036145,-0.0477386934673367,455,419,71,"Cropland","Warm Temperate Moist",70,68.4166666666667,17.3333333333334,35.1966666666667,0.5149125
"16618",49.429718875502,-1.67587939698492,420,341,75,"Cropland","Warm Temperate Moist",57,77.5,13.5416666666667,38.2708333333333,0.700429166666667
"16619",45.574297188755,-0.0477386934673367,444,296,76,"Cropland","Warm Temperate Moist",95,67.1666666666667,17.0916666666668,35.2641666666667,0.508579166666667
"16620",45.6144578313253,-0.0477386934673367,465,342,76,"Cropland","Warm Temperate Moist",28,62.9166666666667,17.4,35.2025,0.605925
"16621",45.6546184738956,-0.0477386934673367,466,386,72,"Cropland","Warm Temperate Moist",53,66.4166666666667,17.2166666666667,35.3058333333333,0.5650375
"16622",45.6947791164659,-0.0477386934673367,438,290,74,"Cropland","Warm Temperate Moist",52,69.3333333333333,17.2,35.3508333333333,0.570820833333333
"16623",49.6305220883534,-1.67587939698492,475,458,69,"Cropland","Warm Temperate Moist",84,77.0833333333333,13.1166666666666,38.7341666666667,0.705775
"16624",45.7751004016064,-0.0477386934673367,441,329,75,"Cropland","Warm Temperate Moist",102,72.6666666666667,16.8333333333333,35.675,0.590133333333333
"16625",47.4618473895582,2.66582914572864,462,293,74,"Cropland","Warm Temperate Moist",206,67.3333333333333,15.1,39.4166666666667,0.612920833333333
"16626",45.855421686747,-0.0477386934673367,500,505,68,"Cropland","Warm Temperate Moist",95,64.5,16.9,35.28,0.559654166666667
"16627",45.8955823293173,-0.0477386934673367,449,352,72,"Cropland","Warm Temperate Moist",98,64.75,16.7583333333333,35.3583333333333,0.565179166666667
"16628",48.0642570281125,-0.99748743718593,452,441,68,"Cropland","Warm Temperate Moist",146,67.0833333333333,15.0083333333334,38.6025,0.727808333333333
"16629",44.9317269076305,1.24120603015075,455,300,74,"Cropland","Warm Temperate Moist",189,82.5,17.1583333333334,37.5091666666667,0.714729166666667
"16630",43.3654618473896,0.698492462311558,507,320,74,"Cropland","Warm Temperate Moist",239,59.4166666666667,17.8333333333334,41.0666666666667,0.596254166666667
"16631",48.1847389558233,-0.99748743718593,461,411,69,"Cropland","Warm Temperate Moist",168,68.9166666666667,14.7666666666667,39.1716666666667,0.644475
"16632",46.0963855421687,-0.0477386934673367,474,564,64,"Cropland","Warm Temperate Moist",100,62.8333333333333,16.5166666666667,35.6808333333333,0.538941666666667
"16633",46.136546184739,-0.0477386934673367,493,547,66,"Cropland","Warm Temperate Moist",150,66.4166666666667,16.1916666666667,36.6183333333333,0.6068
